,custom_score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/colset,config/et_bootstrap,config/et_max_depth,config/et_max_features,config/et_min_samples_leaf,config/et_min_samples_split,config/et_n_estimators,config/lr_C,config/lr_solver,config/svc_C,config/svc_kernel,config/weight_et,config/weight_lr,config/weight_svc,config/weight_xgb,config/xgb_alpha,config/xgb_colsample_bytree,config/xgb_eta,config/xgb_lambda,config/xgb_max_depth,config/xgb_min_child_weight,config/xgb_subsample,logdir
453,6400.0,1716983222,,False,1,52077973,2024-05-29_13-47-02,1.4178252220153809,1.4178252220153809,59224,DESKTOP-8J3QSBJ,127.0.0.1,1.4178252220153809,1,"[102, 103, 105]",True,9,sqrt,2,3,142,0.19381109798398702,liblinear,5.186601742170437,sigmoid,0.7320796238812994,0.9681548710284211,0.8220053852449767,0.1642689879209691,0.02531621176621719,0.9420251573183882,0.09858663351186234,0.1000564219042261,5,3,0.5956975324806828,52077973
454,6000.0,1716983223,,False,1,2520c0df,2024-05-29_13-47-03,0.8984477519989014,0.8984477519989014,24312,DESKTOP-8J3QSBJ,127.0.0.1,0.8984477519989014,1,"[101, 102, 105]",False,15,sqrt,8,7,149,2.11097448968594,lbfgs,0.33141387617834034,linear,0.3360038382442281,0.7068760819804192,0.25691487787504397,0.4084962872789343,0.3640637638029322,0.5286663912037972,0.02346871187408623,0.5174061675604218,7,3,0.5559615687713065,2520c0df
455,6900.0,1716983225,,False,1,deb1bccd,2024-05-29_13-47-05,1.3487904071807861,1.3487904071807861,13996,DESKTOP-8J3QSBJ,127.0.0.1,1.3487904071807861,1,"[100, 101, 102, 103]",False,16,log2,10,2,125,0.22328148690729122,lbfgs,0.6668940448113493,rbf,0.4901640122917574,0.46875558178366233,0.5843757471822507,0.5792741421535603,1.3848566211816429,0.7307029138366591,0.012815835724190545,0.002908144081047164,5,4,0.7949083726020431,deb1bccd
456,7200.0,1716983227,,False,1,c95d3a37,2024-05-29_13-47-07,1.3573756217956543,1.3573756217956543,26212,DESKTOP-8J3QSBJ,127.0.0.1,1.3573756217956543,1,"[102, 103, 105]",False,7,log2,3,5,173,0.6918135887920454,liblinear,0.418784073129534,rbf,0.8313209993382847,0.852811549364685,0.32958104260802207,0.5283153558081796,1.9063993752486572,0.5990585850251906,0.060990662667475985,0.01372689741034328,5,5,0.7933843448926394,c95d3a37
457,6300.0,1716983230,,False,1,01b520b7,2024-05-29_13-47-10,1.8475086688995361,1.8475086688995361,17064,DESKTOP-8J3QSBJ,127.0.0.1,1.8475086688995361,1,"[100, 101, 102, 103, 104, 105]",False,13,sqrt,6,4,170,0.23592426813423456,sag,0.30477696385304204,sigmoid,0.36159872922611347,0.7493385781909956,0.10892636596627692,0.02005697198825529,0.0050771080302487795,0.5261661549729363,0.026981528629944056,9.720734922668214,8,3,0.803475359971332,01b520b7
458,7050.0,1716983231,,False,1,767753d6,2024-05-29_13-47-11,1.286512851715088,1.286512851715088,60864,DESKTOP-8J3QSBJ,127.0.0.1,1.286512851715088,1,"[101, 102, 103]",True,11,log2,5,5,174,0.8810452532079012,liblinear,0.6747578029035245,sigmoid,0.13604103488588914,0.027321176964459903,0.005645754284327009,0.028459512756894734,0.002066869983394526,0.5547712701530289,0.03229059077126876,1.0539887679316293,3,2,0.73411397201346,767753d6
459,6600.0,1716983233,,False,1,8853b89f,2024-05-29_13-47-13,1.5595412254333496,1.5595412254333496,27016,DESKTOP-8J3QSBJ,127.0.0.1,1.5595412254333496,1,"[101, 102, 103]",True,4,sqrt,5,5,80,0.10371929964915534,lbfgs,1.967066216382248,poly,0.9938121991590229,0.9073178881926875,0.9025238866320754,0.2249423485884191,0.1570301882571023,0.8152270190225948,0.04415410896529654,4.384121052013104,8,4,0.8107813475284995,8853b89f
460,6700.0,1716983235,,False,1,a2a59bca,2024-05-29_13-47-15,1.3503923416137695,1.3503923416137695,41692,DESKTOP-8J3QSBJ,127.0.0.1,1.3503923416137695,1,"[101, 102, 105]",False,3,sqrt,4,7,112,0.13782574749373852,newton-cg,0.36177356154944396,rbf,0.5154504282072608,0.33616711930680043,0.6015513003317644,0.2040512485215049,0.002051327491714077,0.8107130487066793,0.03159103121242482,4.057640575760886,10,4,0.6393388489124971,a2a59bca
461,6550.0,1716983237,,False,1,e11b797f,2024-05-29_13-47-17,1.349508285522461,1.349508285522461,53932,DESKTOP-8J3QSBJ,127.0.0.1,1.349508285522461,1,"[101, 102, 105]",False,19,sqrt,2,6,112,0.928672156703108,sag,1.1534620402030755,sigmoid,0.0862347646999686,0.8244930778949323,0.5149027778518247,0.6324150544508852,1.612893144030412,0.7444140137471125,0.03197696658191827,0.030034527787655182,9,4,0.8886881297014193,e11b797f
462,6450.0,1716983239,,False,1,7020794d,2024-05-29_13-47-19,1.3309988975524902,1.3309988975524902,3024,DESKTOP-8J3QSBJ,127.0.0.1,1.3309988975524902,1,"[100, 101, 102, 103, 104, 105]",True,16,log2,6,3,180,0.44753456911460926,lbfgs,0.43005645982459045,poly,0.7747572865647592,0.5340086945109277,0.3551402167912873,0.759710777369278,0.043213299113789724,0.8601317702783369,0.09585581260080266,0.003040598815174105,6,2,0.5819461280043537,7020794d
463,6800.0,1716983241,,False,1,22dc45fb,2024-05-29_13-47-21,1.6924629211425781,1.6924629211425781,50260,DESKTOP-8J3QSBJ,127.0.0.1,1.6924629211425781,1,"[100, 101, 102, 105]",True,19,log2,2,8,157,0.11809978051828358,saga,0.23505643368614898,sigmoid,0.16144666181683487,0.8801771876490296,0.41341823852524917,0.15845767791411702,0.0017343943030459965,0.8472857494411101,0.06831573622190934,0.013227798497105397,5,4,0.8906005241576227,22dc45fb
464,6450.0,1716983242,,False,1,f4f71a9c,2024-05-29_13-47-22,1.2407522201538086,1.2407522201538086,38184,DESKTOP-8J3QSBJ,127.0.0.1,1.2407522201538086,1,"[100, 101, 102, 103, 104, 105]",True,14,log2,1,3,89,0.6223432382851577,lbfgs,0.5184420493699795,poly,0.9888234448884368,0.8234087950148499,0.7554649859154492,0.19046955431926288,0.04345831876235478,0.6572564448397129,0.07002794464807548,0.014948229107355987,8,4,0.5734447387825202,f4f71a9c
465,7100.0,1716983244,,False,1,05e66b8d,2024-05-29_13-47-24,1.050034999847412,1.050034999847412,15648,DESKTOP-8J3QSBJ,127.0.0.1,1.050034999847412,1,"[101, 103, 105]",False,12,sqrt,5,7,195,3.0550064334058096,sag,0.10000877424732324,poly,0.9163088852286134,0.33083516026265736,0.5305958777501514,0.245153701620368,0.0013052205009021396,0.9333700213502808,0.01489028837778819,0.04588646660338882,6,2,0.7610721033260451,05e66b8d
466,6850.0,1716983246,,False,1,0127f3f9,2024-05-29_13-47-26,1.3620562553405762,1.3620562553405762,30556,DESKTOP-8J3QSBJ,127.0.0.1,1.3620562553405762,1,"[101, 102, 103, 105]",True,9,log2,3,9,161,0.34183201272144553,lbfgs,0.2074066505146593,rbf,0.3823241688803709,0.45226878398032555,0.5718562900429357,0.0025204595067223057,0.8254505483050197,0.7223375640691334,0.012043357022876705,0.2908287884903328,3,3,0.6235820555414354,0127f3f9
467,6500.0,1716983248,,False,1,5b00a374,2024-05-29_13-47-28,0.9595077037811279,0.9595077037811279,33832,DESKTOP-8J3QSBJ,127.0.0.1,0.9595077037811279,1,"[100, 102, 103, 105]",False,8,log2,5,6,141,0.22447379582155164,saga,0.26715038230481736,linear,0.8344289376150789,0.4318740608788876,0.6850954608737898,0.1361298767395286,0.0021880077774565363,0.8319053500947059,0.043379545886746876,0.16420609090619318,6,4,0.7601218605381375,5b00a374
468,6650.0,1716983250,,False,1,161026c2,2024-05-29_13-47-30,1.2733066082000732,1.2733066082000732,42488,DESKTOP-8J3QSBJ,127.0.0.1,1.2733066082000732,1,"[102, 103, 105]",False,8,sqrt,6,2,106,0.6056834006121578,lbfgs,1.7590231542512238,sigmoid,0.44754616298848765,0.39072563727020304,0.11686335055049718,0.1861175031656567,0.005170153994325518,0.7874748472679227,0.03163361601197778,0.33225391706147145,8,5,0.8284307300995593,161026c2
469,6900.0,1716983252,,False,1,edfbfe3b,2024-05-29_13-47-32,1.3189105987548828,1.3189105987548828,57636,DESKTOP-8J3QSBJ,127.0.0.1,1.3189105987548828,1,"[101, 102, 103]",False,9,log2,3,3,79,6.289675531686944,saga,0.3355652813489104,rbf,0.7140362569528085,0.6369470156550494,0.1834955595056741,0.6459282039861918,0.07695477084289927,0.7741694750995842,0.05828025945518836,0.017453036609957645,3,3,0.7296537392634127,edfbfe3b
470,6700.0,1716983254,,False,1,a2d369f0,2024-05-29_13-47-34,1.4620006084442139,1.4620006084442139,47284,DESKTOP-8J3QSBJ,127.0.0.1,1.4620006084442139,1,"[100, 101, 102, 103]",False,17,sqrt,2,6,129,2.179972160265451,lbfgs,0.13268790799545563,rbf,0.19663777242720376,0.8261012103383594,0.3424307397804627,0.8352023739915155,0.387958319356279,0.7934780247980409,0.04346579843728558,0.010136295806354402,7,1,0.6713854206626926,a2d369f0
471,6850.0,1716983256,,False,1,3269442a,2024-05-29_13-47-36,1.4639182090759277,1.4639182090759277,47724,DESKTOP-8J3QSBJ,127.0.0.1,1.4639182090759277,1,"[100, 104, 102, 103, 105]",False,12,sqrt,3,7,71,1.100365050236414,saga,1.3053768306122764,sigmoid,0.26689977342015614,0.2675643205109731,0.8140760484164435,0.9073505144157541,1.8023260344765015,0.6184132400932393,0.06083884840131598,0.461173121065509,6,2,0.6665207455415201,3269442a
472,7600.0,1716983258,,False,1,530c9293,2024-05-29_13-47-38,1.3015105724334717,1.3015105724334717,37732,DESKTOP-8J3QSBJ,127.0.0.1,1.3015105724334717,1,"[100, 102, 103, 105]",False,6,sqrt,6,6,158,5.571418563467843,liblinear,2.264995381538558,linear,0.8065206686663907,0.6756840150368054,0.7756952647956722,0.4176313027671986,0.07311902883383545,0.5531399385381295,0.029481183039693184,0.002168671677583498,9,4,0.5804957689928949,530c9293
473,6400.0,1716983260,,False,1,d3aa9071,2024-05-29_13-47-40,1.4699280261993408,1.4699280261993408,54752,DESKTOP-8J3QSBJ,127.0.0.1,1.4699280261993408,1,"[100, 101, 102, 103, 105]",False,12,sqrt,5,5,106,0.8748530560264175,lbfgs,1.1156451449195486,poly,0.3793669123611049,0.9997318976594588,0.188270922847655,0.5530426259134442,0.059253996808119054,0.9062613017823312,0.04132846919927505,0.4665065620913457,10,5,0.8188517678748967,d3aa9071
474,6350.0,1716983262,,False,1,1b748a85,2024-05-29_13-47-42,1.5789997577667236,1.5789997577667236,11536,DESKTOP-8J3QSBJ,127.0.0.1,1.5789997577667236,1,"[100, 101, 103, 105]",False,12,sqrt,6,7,142,1.8869647710022117,saga,3.8617373087612887,linear,0.3098712719156851,0.6247477316025702,0.13094861288576587,0.24421617253260644,0.002582877005094042,0.6804709365450645,0.02082543860770795,0.034659398797071785,9,3,0.7139549269685175,1b748a85
475,6450.0,1716983264,,False,1,eb22b600,2024-05-29_13-47-44,1.644357442855835,1.644357442855835,22148,DESKTOP-8J3QSBJ,127.0.0.1,1.644357442855835,1,"[101, 102, 105]",False,20,sqrt,2,4,108,0.17302983929144886,sag,0.21901697400077427,sigmoid,0.17274518214480655,0.6947746419522222,0.667886741761125,0.32983476869483674,3.0394545008629588,0.6831173977672816,0.023811570141254974,5.544439669805157,5,4,0.7051479034420908,eb22b600
476,6600.0,1716983265,,False,1,9331b3c7,2024-05-29_13-47-45,1.1895029544830322,1.1895029544830322,58780,DESKTOP-8J3QSBJ,127.0.0.1,1.1895029544830322,1,"[104, 102, 103, 105]",False,8,log2,9,10,95,0.3546764051667232,newton-cg,0.41274678357942346,poly,0.2975381715205285,0.9652023281134767,0.7217103113153371,0.10822511737358653,0.054475857643492,0.8834149837934165,0.020192848883351665,0.464247571081596,8,3,0.9433415339887229,9331b3c7
477,6700.0,1716983267,,False,1,9726727e,2024-05-29_13-47-47,1.0965075492858887,1.0965075492858887,7200,DESKTOP-8J3QSBJ,127.0.0.1,1.0965075492858887,1,"[104, 102, 103, 105]",False,12,sqrt,6,6,70,0.9643071924973835,saga,0.18664074756487575,poly,0.12899626965893873,0.50622245803643,0.0812474696439981,0.07074248756785095,0.02041245443152771,0.6285633714045438,0.028816771960769347,4.812418573486515,8,5,0.8106334576569376,9726727e
478,6400.0,1716983269,,False,1,c59d78e5,2024-05-29_13-47-49,0.9478476047515869,0.9478476047515869,30728,DESKTOP-8J3QSBJ,127.0.0.1,0.9478476047515869,1,"[101, 102, 105]",True,12,log2,7,4,189,0.24775640619384376,saga,0.17500547940618955,linear,0.653214341333893,0.8498207995593973,0.43606322616679105,0.3824888933240345,0.019711753867153608,0.688630627752723,0.013178091872125819,0.27302816086390125,5,4,0.5190799904244021,c59d78e5
479,6500.0,1716983271,,False,1,4eb4504f,2024-05-29_13-47-51,1.400834083557129,1.400834083557129,22964,DESKTOP-8J3QSBJ,127.0.0.1,1.400834083557129,1,"[100, 104, 102, 103, 105]",True,13,log2,3,10,151,6.886508147269201,lbfgs,0.12279235220013347,rbf,0.9489876004719499,0.5383207633556016,0.4441114837400395,0.9922699569975143,2.3114894299298894,0.9590025912486246,0.09978144975548088,0.1268402809925681,4,1,0.9260234262748985,4eb4504f
480,6550.0,1716983273,,False,1,d71f763b,2024-05-29_13-47-53,1.460007667541504,1.460007667541504,8824,DESKTOP-8J3QSBJ,127.0.0.1,1.460007667541504,1,"[102, 103, 105]",False,7,log2,8,5,160,4.48677098839311,newton-cg,1.1860537727824085,poly,0.8540193971146361,0.369191255004897,0.6677157948633203,0.21861527981484286,0.05443634353803698,0.703580509837822,0.07242184051877516,0.044392550567840916,6,5,0.5457718946699992,d71f763b
481,6950.0,1716983275,,False,1,8f7969ce,2024-05-29_13-47-55,1.8370165824890137,1.8370165824890137,36920,DESKTOP-8J3QSBJ,127.0.0.1,1.8370165824890137,1,"[100, 101, 102, 103, 104, 105]",False,18,sqrt,6,6,119,0.22807143679576683,liblinear,2.545504498325898,poly,0.3333914472732599,0.3833197590595037,0.4888276769437531,0.1762930058969855,0.02939754406059539,0.8291354407093701,0.035342358258494654,0.45946093921151854,10,2,0.7984536346254507,8f7969ce
482,6800.0,1716983277,,False,1,96705a3e,2024-05-29_13-47-57,1.3651399612426758,1.3651399612426758,31172,DESKTOP-8J3QSBJ,127.0.0.1,1.3651399612426758,1,"[100, 104, 102, 103, 105]",True,17,sqrt,10,8,100,0.886559949839789,lbfgs,1.1902135976202644,rbf,0.3433235556456139,0.4400427634666989,0.8513095893147062,0.05736276643562028,2.53792756709628,0.7233222948675673,0.03915452452807831,0.0019852065824114695,8,4,0.8148149962784439,96705a3e
483,6400.0,1716983280,,False,1,da99f0b6,2024-05-29_13-48-00,1.860743522644043,1.860743522644043,38116,DESKTOP-8J3QSBJ,127.0.0.1,1.860743522644043,1,"[100, 104, 102, 103, 105]",False,3,log2,8,8,108,0.8267277618339149,liblinear,3.5366560021806026,poly,0.4232780364069592,0.8901589200398431,0.15125581107842645,0.24527096441717522,0.03648162594651669,0.919265808476428,0.09846160609426925,9.254250633094896,5,3,0.5108393481677372,da99f0b6
484,6250.0,1716983281,,False,1,4974419c,2024-05-29_13-48-01,1.7885067462921143,1.7885067462921143,42056,DESKTOP-8J3QSBJ,127.0.0.1,1.7885067462921143,1,"[100, 104, 102, 103, 105]",False,13,sqrt,5,6,102,1.7441635799609092,lbfgs,0.36872684330781713,sigmoid,0.08875014827015615,0.7971248340622463,0.5914487708482983,0.6081674980012916,2.2996307569217,0.6974835618728019,0.06631986622818424,0.05084126023503089,9,5,0.6399274253125626,4974419c
485,7150.0,1716983284,,False,1,70e9034c,2024-05-29_13-48-04,2.5539090633392334,2.5539090633392334,27376,DESKTOP-8J3QSBJ,127.0.0.1,2.5539090633392334,1,"[101, 102, 103, 105]",False,12,log2,10,6,136,5.272648857661678,saga,6.963159985763638,poly,0.4096474691702445,0.4305811982212424,0.4097864320888728,0.2660640768337069,8.3030303391296,0.566665736141085,0.011809880639381801,0.12856526826780962,8,3,0.6835370694746098,70e9034c
486,6300.0,1716983285,,False,1,b58abd50,2024-05-29_13-48-05,1.013868808746338,1.013868808746338,24012,DESKTOP-8J3QSBJ,127.0.0.1,1.013868808746338,1,"[100, 101, 102, 103]",True,8,log2,6,8,100,7.10657654432792,newton-cg,0.2561855748229336,linear,0.7323613492370197,0.0992292309377607,0.7136674469462584,0.4839197114864406,0.058036105743200575,0.7515510689672404,0.01138349151171638,0.0017396259094016075,8,5,0.9298127924535002,b58abd50
487,6450.0,1716983287,,False,1,a8248b2e,2024-05-29_13-48-07,1.12748122215271,1.12748122215271,54876,DESKTOP-8J3QSBJ,127.0.0.1,1.12748122215271,1,"[100, 101, 102, 103]",False,17,log2,3,6,57,1.7424269889507904,newton-cg,0.3193465423872009,poly,0.5309605090429645,0.5817758657609794,0.7834506949974642,0.8470076553666324,0.015707577965074958,0.6773150259227315,0.026916966868914212,0.03120833498083979,3,5,0.5722267124634697,a8248b2e
488,6850.0,1716983289,,False,1,0da6dde4,2024-05-29_13-48-09,1.4364938735961914,1.4364938735961914,59808,DESKTOP-8J3QSBJ,127.0.0.1,1.4364938735961914,1,"[101, 102, 105]",True,16,log2,5,6,115,4.009850817846614,saga,1.8286089146765183,rbf,0.1329689968261446,0.8505191946367,0.6224319486155129,0.8997976401221415,0.003179768506430188,0.5185265934065449,0.09764313854950595,1.4428759598016268,4,4,0.7746826223344949,0da6dde4
489,6850.0,1716983291,,False,1,394e50f9,2024-05-29_13-48-11,1.2916476726531982,1.2916476726531982,3820,DESKTOP-8J3QSBJ,127.0.0.1,1.2916476726531982,1,"[100, 101, 102, 103, 104, 105]",False,6,sqrt,3,6,142,1.0917576176586288,saga,0.2671910513792687,rbf,0.4037552302921749,0.27009005948694054,0.593457478464887,0.6305998027518559,0.1371180408011393,0.7663934536144279,0.02232391007088309,4.9104209330413715,5,4,0.632651614233267,394e50f9
490,6800.0,1716983293,,False,1,7621a8dc,2024-05-29_13-48-13,1.8949294090270996,1.8949294090270996,15072,DESKTOP-8J3QSBJ,127.0.0.1,1.8949294090270996,1,"[100, 101, 102, 103, 105]",False,14,log2,9,2,196,6.098462505998153,liblinear,0.1074418795651307,sigmoid,0.7934127765097173,0.07752963561132942,0.17061694122023607,0.0840256237668604,0.04390020047821702,0.9135368648196249,0.04389661508509835,0.32337794811196824,7,4,0.6568395928118809,7621a8dc
491,6650.0,1716983295,,False,1,66486069,2024-05-29_13-48-15,1.7665235996246338,1.7665235996246338,43100,DESKTOP-8J3QSBJ,127.0.0.1,1.7665235996246338,1,"[100, 101, 102, 103]",False,8,sqrt,3,4,141,1.6641335444426433,liblinear,5.563634774282985,linear,0.9096353376392248,0.49887898845755624,0.4039106315130522,0.00797704552354711,0.07236027599693451,0.9054107983574147,0.026022702220124313,0.01995934590558924,7,5,0.828599905197113,66486069
492,6400.0,1716983296,,False,1,4d289646,2024-05-29_13-48-16,1.4509994983673096,1.4509994983673096,15876,DESKTOP-8J3QSBJ,127.0.0.1,1.4509994983673096,1,"[104, 102, 103, 105]",True,5,log2,3,9,178,1.3865572446925003,lbfgs,1.8307724422839025,sigmoid,0.4062829790350161,0.7134066346768597,0.9695930134717481,0.951579452122615,0.855218866402726,0.9003624837642317,0.03405197348434593,0.006648047455754985,6,4,0.9820573630657304,4d289646
493,6600.0,1716983298,,False,1,11a42491,2024-05-29_13-48-18,1.349100112915039,1.349100112915039,32288,DESKTOP-8J3QSBJ,127.0.0.1,1.349100112915039,1,"[101, 102, 105]",True,9,sqrt,7,10,78,0.717498747028716,liblinear,1.5480203586932522,sigmoid,0.268495208963739,0.2849743845012208,0.3949037125905277,0.5812915941586265,0.1668010959069276,0.9502619684552956,0.05458554800713294,0.24859337714254676,7,1,0.9960612086225576,11a42491
494,7150.0,1716983300,,False,1,ca97777c,2024-05-29_13-48-20,1.417999505996704,1.417999505996704,51064,DESKTOP-8J3QSBJ,127.0.0.1,1.417999505996704,1,"[101, 102, 103, 105]",True,17,log2,8,5,131,2.8731058816991717,sag,0.17619148251662115,rbf,0.04362672091818154,0.04804954749055057,0.9390230053513949,0.7750690960979042,0.0018525600968364174,0.7051389316219734,0.06041515735159942,6.710556155173451,10,1,0.6848273499037504,ca97777c
495,6650.0,1716983302,,False,1,241d2c3a,2024-05-29_13-48-22,1.3211274147033691,1.3211274147033691,43252,DESKTOP-8J3QSBJ,127.0.0.1,1.3211274147033691,1,"[101, 102, 103, 105]",True,19,log2,10,10,87,5.977391230382969,sag,2.017736892960881,sigmoid,0.4838201102625771,0.7517112223501625,0.8083633148682734,0.5132020854453635,0.36558827553223977,0.7198407767534931,0.032872419435386456,0.004825857589147987,3,2,0.6494237422593382,241d2c3a
496,6750.0,1716983303,,False,1,b697b8b6,2024-05-29_13-48-23,1.3159046173095703,1.3159046173095703,15216,DESKTOP-8J3QSBJ,127.0.0.1,1.3159046173095703,1,"[101, 102, 105]",False,17,sqrt,4,8,145,0.22597843553617072,newton-cg,1.0457311933457103,poly,0.2132929845997685,0.5431088921084889,0.1081714105926489,0.4749339497773129,8.054804726778068,0.9389459945141083,0.010196629442918104,1.0639624510385013,10,3,0.762446611881874,b697b8b6
497,6550.0,1716983305,,False,1,7874f99a,2024-05-29_13-48-25,0.9011020660400391,0.9011020660400391,8040,DESKTOP-8J3QSBJ,127.0.0.1,0.9011020660400391,1,"[101, 102, 105]",False,4,sqrt,4,7,126,1.1681594145702157,sag,0.11012207740178714,linear,0.5607636858817221,0.37997167531959325,0.5894191142128747,0.20558609772624747,0.07582771504917696,0.7815728651477609,0.07242513799375265,0.1310167105476941,5,5,0.7193351252014782,7874f99a
498,6500.0,1716983307,,False,1,718d6574,2024-05-29_13-48-27,1.3164010047912598,1.3164010047912598,22532,DESKTOP-8J3QSBJ,127.0.0.1,1.3164010047912598,1,"[100, 101, 102, 103]",True,8,sqrt,6,2,50,0.11085014199600939,lbfgs,0.7286353043694898,rbf,0.8304584639482736,0.740464625640817,0.03772264523421498,0.21692039878846225,0.0018543834430371007,0.687809992066436,0.040383457814588075,9.794594984847212,10,3,0.6356507576656543,718d6574
499,6700.0,1716983310,,False,1,3499fb2b,2024-05-29_13-48-30,1.1167340278625488,1.1167340278625488,3668,DESKTOP-8J3QSBJ,127.0.0.1,1.1167340278625488,1,"[100, 101, 103, 105]",True,11,sqrt,2,5,177,3.789105115289631,saga,0.9193466340324069,linear,0.4236782984338681,0.8154907587842803,0.30942879419161473,0.42287290657263,0.015744787346618473,0.7958728363100962,0.06396048194459146,1.640882945398479,6,3,0.636438734101018,3499fb2b
