Dataset,Method,Split,Accuracy,Iterations,History
waveform_database_generator_version_1,Adam,0.15,0.8445862734655838,500.0,"[0.6931471805599452, 0.6714035112175408, 0.651167704337204, 0.6324380660603595, 0.6151838888410129, 0.5993532241930233, 0.5848883909443421, 0.5717289100322281, 0.5598057378207204, 0.5490375719148801, 0.5393309591657144, 0.5305827896381701, 0.5226842088599243, 0.5155252522601597, 0.5089993541142238, 0.5030070311154095, 0.49745849531334285, 0.49227521739951663, 0.48739052258270965, 0.48274937508233906, 0.47830759365965275, 0.47403075431928815, 0.4698929705723202, 0.4658756510555848, 0.4619662752786956, 0.45815721723230607, 0.45444465541942564, 0.450827603604832, 0.4473070758989132, 0.44388538006024686, 0.4405655251590981, 0.43735073000669034, 0.43424401914998956, 0.43124789291253257, 0.42836406143171213, 0.4255932413109352, 0.4229350224472031, 0.4203878152110624, 0.4179488819480645, 0.4156144446714012, 0.4133798486550306, 0.4112397548128349, 0.40918833492644446, 0.40721945205346366, 0.4053268199644077, 0.40350414532748274, 0.40174526089795204, 0.4000442561100003, 0.39839560485520376, 0.39679428232951164, 0.395235857555292, 0.39371654828242975, 0.39223323070247823, 0.3907834053881206, 0.38936512936076356, 0.38797692903252445, 0.38661770872488505, 0.38528666539779377, 0.3839832143717149, 0.38270692570899256, 0.38145746829423294, 0.38023455888855895, 0.37903791557131294, 0.37786721740155177, 0.37672207342088193, 0.3756020036967254, 0.3745064333162904, 0.37343469801009943, 0.37238605837172833, 0.37135971900129244, 0.37035484931711277, 0.3693706038047904, 0.3684061405357136, 0.36746063748676117, 0.3665333064356362, 0.36562340416096034, 0.3647302406103799, 0.3638531838011796, 0.362991661501375, 0.3621451600758137, 0.3613132211082351, 0.36049543643987664, 0.3596914421333113, 0.3589009116985347, 0.3581235488315143, 0.357359079963687, 0.3566072470537578, 0.3558678011561231, 0.35514049726865865, 0.3544250907662575, 0.3537213354279168, 0.3530289827838487, 0.3523477823556001, 0.35167748238049645, 0.3510178307610753, 0.35036857616301603, 0.34972946930266957, 0.3491002644682645, 0.348480721226426, 0.34787060614659693, 0.34726969430615195, 0.3466777703603344, 0.34609462906368976, 0.3455200752632731, 0.34495392348923154, 0.3443959973080799, 0.34384612857779673, 0.3433041566819316, 0.3427699277618844, 0.34224329393961594, 0.34172411253099444, 0.3412122452765156, 0.34070755763838256, 0.3402099182154356, 0.3397191983089801, 0.3392352716437825, 0.3387580142233276, 0.33828730428581544, 0.33782302232772754, 0.3373650511691097, 0.33691327604189986, 0.33646758468594484, 0.3360278674376716, 0.3355940172970848, 0.33516592996247807, 0.33474350382878326, 0.33432663995221545, 0.33391524198782985, 0.3335092161066505, 0.33310847089650364, 0.33271291724838803, 0.3323224682303166, 0.33193703895327525, 0.3315565464374176, 0.3311809094883295, 0.330810048591641, 0.3304438858298544, 0.330082344820058, 0.32972535066755165, 0.3293728299296452, 0.3290247105856196, 0.3286809220114681, 0.3283413949597784, 0.32800606154509876, 0.32767485523367584, 0.3273477108347624, 0.3270245644899155, 0.3267053536573581, 0.3263900170901511, 0.3260784948087432, 0.32577072806960455, 0.32546665933180935, 0.3251662322228807, 0.3248693915044907, 0.3245760830382008, 0.3242862537514473, 0.3239998516042449, 0.32371682555730064, 0.32343712554219783, 0.3231607024340394, 0.3228875080265831, 0.32261749500963344, 0.3223506169483448, 0.3220868282640974, 0.3218260842166436, 0.3215683408872184, 0.32131355516228266, 0.32106168471756863, 0.3208126880021702, 0.32056652422255344, 0.3203231533264992, 0.32008253598707187, 0.31984463358670184, 0.31960940820141975, 0.31937682258522976, 0.31914684015461575, 0.31891942497322806, 0.31869454173686673, 0.31847215575891297, 0.3182522329563285, 0.31803473983627084, 0.3178196434832866, 0.31760691154699566, 0.31739651223017945, 0.3171884142772178, 0.3169825869628572, 0.3167790000813109, 0.31657762393567734, 0.3163784293276415, 0.3161813875474054, 0.31598647036379535, 0.31579365001451404, 0.31560289919653245, 0.31541419105663515, 0.3152274991821396, 0.3150427975918045, 0.3148600607269343, 0.314679263442682, 0.314500380999553, 0.3143233890551141, 0.3141482636559139, 0.3139749812296178, 0.3138035185773546, 0.31363385286627127, 0.3134659616222872, 0.3132998227230393, 0.3131354143910123, 0.31297271518684283, 0.3128117040027904, 0.31265236005636265, 0.31249466288408684, 0.3123385923354188, 0.3121841285667866, 0.31203125203576726, 0.31187994349539266, 0.31173018398858526, 0.31158195484271717, 0.3114352376642906, 0.3112900143337358, 0.3111462670003249, 0.3110039780772009, 0.31086313023652185, 0.3107237064047165, 0.3105856897578494, 0.3104490637170906, 0.3103138119442863, 0.3101799183376267, 0.3100473670274087, 0.30991614237189, 0.3097862289532339, 0.30965761157354, 0.30953027525095933, 0.30940420521589057, 0.30927938690725554, 0.30915580596885184, 0.30903344824578116, 0.30891229978095214, 0.3087923468116553, 0.30867357576621063, 0.3085559732606831, 0.30843952609566855, 0.30832422125314457, 0.30821004589338874, 0.3080969873519595, 0.30798503313674025, 0.30787417092504404, 0.3077643885607782, 0.3076556740516666, 0.30754801556652867, 0.3074414014326141, 0.3073358201329901, 0.3072312603039826, 0.3071277107326674, 0.3070251603544116, 0.3069235982504632, 0.30682301364558984, 0.30672339590576186, 0.3066247345358827, 0.3065270191775621, 0.30643023960693405, 0.3063343857325154, 0.30623944759310734, 0.3061454153557359, 0.30605227931363294, 0.3059600298842553, 0.30586865760734117, 0.30577815314300394, 0.3056885072698612, 0.30559971088319937, 0.30551175499317235, 0.30542463072303366, 0.3053383293074017, 0.3052528420905563, 0.30516816052476775, 0.3050842761686555, 0.30500118068557736, 0.3049188658420479, 0.304837323506186, 0.3047565456461898, 0.3046765243288401, 0.30459725171803026, 0.3045187200733222, 0.30444092174852916, 0.30436384919032294, 0.30428749493686624, 0.30421185161646985, 0.3041369119462722, 0.30406266873094384, 0.30398911486141333, 0.30391624331361655, 0.30384404714726715, 0.30377251950464856, 0.303701653609427, 0.3036314427654852, 0.30356188035577614, 0.3034929598411961, 0.3034246747594779, 0.3033570187241015, 0.3032899854232255, 0.30322356861863414, 0.303157762144704, 0.3030925599073872, 0.30302795588321235, 0.30296394411830113, 0.30290051872740265, 0.30283767389294297, 0.3027754038640905, 0.30271370295583716, 0.3026525655480947, 0.3025919860848053, 0.30253195907306735, 0.30247247908227554, 0.3024135407432745, 0.3023551387475262, 0.3022972678462918, 0.3022399228498254, 0.30218309862658166, 0.3021267901024354, 0.30207099225991507, 0.3020157001374464, 0.3019609088286105, 0.30190661348141135, 0.30185280929755703, 0.3017994915317505, 0.30174665549099305, 0.30169429653389745, 0.30164241007001297, 0.30159099155916, 0.30154003651077577, 0.3014895404832694, 0.30143949908338824, 0.3013899079655922, 0.3013407628314398, 0.30129205942898185, 0.3012437935521654, 0.3011959610402467, 0.30114855777721267, 0.3011015796912116, 0.3010550227539925, 0.30100888298035255, 0.3009631564275933, 0.30091783919498466, 0.3008729274232372, 0.3008284172939824, 0.30078430502926046, 0.3007405868910154, 0.3006972591805989, 0.3006543182382798, 0.3006117604427623, 0.3005695822107101, 0.30052777999627855, 0.3004863502906529, 0.30044528962159384, 0.300404594552989, 0.3003642616844119, 0.3003242876506863, 0.3002846691214577, 0.30024540280077044, 0.3002064854266513, 0.3001679137706989, 0.3001296846376787, 0.3000917948651245, 0.3000542413229449, 0.3000170209130358, 0.2999801305688982, 0.2999435672552616, 0.2999073279677126, 0.2998714097323283, 0.2998358096053161, 0.29980052467265705, 0.299765552049755, 0.2997308888810909, 0.2996965323398812, 0.2996624796277413, 0.29962872797435397, 0.2995952746371419, 0.2995621169009449, 0.29952925207770204, 0.29949667750613707, 0.299464390551449, 0.2994323886050072, 0.2994006690840496, 0.29936922943138544, 0.2993380671151029, 0.2993071796282792, 0.2992765644886958, 0.29924621923855693, 0.2992161414442121, 0.29918632869588185, 0.299156778607388, 0.2991274888158867, 0.29909845698160586, 0.29906968078758506, 0.2990411579394196, 0.2990128861650084, 0.29898486321430356, 0.29895708685906525, 0.2989295548926183, 0.298902265129613, 0.2988752154057879, 0.2988484035777373, 0.2988218275226799, 0.2987954851382323, 0.2987693743421839, 0.29874349307227605, 0.29871783928598244, 0.29869241096029425, 0.2986672060915066, 0.2986422226950081, 0.2986174588050737, 0.29859291247465924, 0.2985685817751994, 0.29854446479640784, 0.2985205596460798, 0.2984968644498976, 0.2984733773512383, 0.2984500965109838, 0.29842702010733335, 0.29840414633561857, 0.2983814734081206, 0.29835899955388967, 0.2983367230185669, 0.29831464206420794, 0.29829275496910973, 0.2982710600276385, 0.29824955555006005, 0.29822823986237285, 0.29820711130614225, 0.29818616823833727, 0.2981654090311693, 0.29814483207193243, 0.29812443576284686, 0.2981042185209026, 0.29808417877770604, 0.29806431497932884, 0.29804462558615724, 0.29802510907274454, 0.29800576392766465, 0.2979865886533676, 0.2979675817660369, 0.2979487417954482, 0.29793006728483046, 0.29791155679072745, 0.2978932088828627, 0.2978750221440043, 0.29785699516983244, 0.29783912656880807, 0.2978214149620433, 0.297803858983173, 0.2977864572782287, 0.2977692085055127, 0.2977521113354751, 0.2977351644505909, 0.2977183665452399, 0.29770171632558695, 0.2976852125094637, 0.2976688538262525, 0.29765263901677097, 0.2976365668331578, 0.2976206360387606, 0.2976048454080241, 0.2975891937263806, 0.29757367979014077, 0.2975583024063867, 0.297543060392865, 0.29752795257788217, 0.29751297780020064, 0.2974981349089358, 0.29748342276345513, 0.29746884023327724, 0.29745438619797276, 0.29744005954706676, 0.2974258591799411, 0.29741178400573853, 0.29739783294326877, 0.29738400492091355, 0.2973702988765348, 0.29735671375738254, 0.2973432485200043, 0.29732990213015575, 0.29731667356271163, 0.29730356180157846, 0.2972905658396077, 0.2972776846785099, 0.29726491732877036, 0.2972522628095646, 0.2972397201486763, 0.29722728838241436, 0.2972149665555324, 0.2972027537211486, 0.29719064894066577, 0.29717865128369336, 0.2971667598279697, 0.29715497365928517, 0.29714329187140626, 0.29713171356600043, 0.29712023785256164, 0.2971088638483373, 0.29709759067825475, 0.29708641747485026]"
waveform_database_generator_version_1,LDA,0.15,0.8628844361602983,,
waveform_database_generator_version_1,QDA,0.15,0.8466083078152044,,
waveform_database_generator_version_1,DecisionTree,0.15,0.7947260684329649,,
waveform_database_generator_version_1,RandomForest,0.15,0.8781703501531088,,
waveform_database_generator_version_1,IWLS,0.2,0.8422372123223433,7.0,"[0.6931471805599454, 0.3971427460838731, 0.32767759774217636, 0.3017430871203277, 0.29615250762630474, 0.29582671846754843, 0.2958253642157974]"
waveform_database_generator_version_1,SGD,0.2,0.8520038236779452,12.0,"[0.6931471805599454, 0.30389083002338657, 0.2985934000167995, 0.29774000644177295, 0.297588933815471, 0.29757602178278414, 0.2975868574455505, 0.29759773386304267, 0.29760510683033464, 0.29760955848934867, 0.2976121183976753, 0.2976135563165507]"
waveform_database_generator_version_1,Adam,0.2,0.8452672967318375,500.0,"[0.6931471805599454, 0.6715562933062621, 0.6514710646866329, 0.632882411027581, 0.6157508838866667, 0.6000317392670649, 0.5856821948752392, 0.5726491773841562, 0.5608628188198256, 0.5502362878431011, 0.5406688255020679, 0.5320508136579997, 0.5242694422369005, 0.5172136516029728, 0.5107779384975131, 0.5048650069523847, 0.49938740345540794, 0.494268399475334, 0.4894423519052673, 0.4848546558102997, 0.4804613126825468, 0.47622814072800107, 0.4721297136128588, 0.4681481356626156, 0.4642717434877478, 0.46049381776455484, 0.45681138839279434, 0.45322418955241844, 0.4497337763263884, 0.44634278599570415, 0.44305432838493164, 0.439871501700854, 0.4367970304630935, 0.4338330094973958, 0.4309807269938352, 0.4282405396944115, 0.4256117827166023, 0.42309271040253577, 0.4206804784814865, 0.4183711855974475, 0.4161599878511697, 0.41404128356455316, 0.4120089451983345, 0.4100565624848655, 0.4081776623145094, 0.4063658854149567, 0.4046151192747599, 0.40291960120230647, 0.40127400845804084, 0.39967354400069655, 0.39811401257455337, 0.3965918714864166, 0.3951042400786606, 0.39364886182837217, 0.3922240271156671, 0.39082847500052875, 0.3894612939658892, 0.3881218350293899, 0.38680964056411454, 0.38552438431157, 0.38426581597070003, 0.3830337071214341, 0.3818278007169928, 0.3806477700139715, 0.3794931925334742, 0.3783635410971176, 0.3772581895695541, 0.37617642809439256, 0.3751174823934032, 0.37408053350288095, 0.3730647366127098, 0.37206923910786405, 0.37109319806345126, 0.3701357967944782, 0.36919625942601386, 0.36827386235446036, 0.3673679419045966, 0.36647789808865683, 0.3656031947995768, 0.36474335693421056, 0.3638979649896545, 0.3630666477795096, 0.362249074092052, 0.3614449442089269, 0.3606539820637591, 0.3598759284479143, 0.3591105352551418, 0.3583575605385765, 0.3576167642394071, 0.35688790472405, 0.35617073648552866, 0.35546500932198155, 0.3547704689930096, 0.35408685896184017, 0.35341392260366533, 0.3527514053268859, 0.3520990563452473, 0.35145663015002665, 0.3508238878719286, 0.35020059864140596, 0.3495865408586196, 0.3489815031387417, 0.34838528471350033, 0.3477976952290508, 0.3472185540707338, 0.3466476894489244, 0.3460849374532367, 0.3455301411714256, 0.34498314986344875, 0.3444438181443363, 0.34391200516388565, 0.3433875738298905, 0.34287039015232323, 0.3423603227681449, 0.3418572426579803, 0.34136102302104165, 0.3408715392564824, 0.3403886690072456, 0.33991229224000247, 0.33944229134636134, 0.3389785512522533, 0.33852095952026373, 0.33806940643067984, 0.33762378503224477, 0.3371839911590402, 0.33674992341195387, 0.33632148310276694, 0.335898574160158, 0.33548110300246503, 0.3350689783897136, 0.33466211127186485, 0.3342604146476874, 0.3338638034404892, 0.3334721943887581, 0.33308550594689507, 0.33270365819453657, 0.33232657275845867, 0.33195417275341255, 0.33158638274508134, 0.3312231287318898, 0.3308643381373103, 0.3305099398038745, 0.330159863983953, 0.3298140423271587, 0.32947240786661075, 0.3291348950052941, 0.32880143950111534, 0.32847197844759674, 0.3281464502478574, 0.327824794581909, 0.3275069523695219, 0.3271928657316195, 0.32688247795228265, 0.32657573344206137, 0.3262725777024549, 0.32597295729148584, 0.325676819790799, 0.3253841137750261, 0.32509478878397297, 0.32480879529771073, 0.32452608471422584, 0.3242466093291232, 0.32397032231690026, 0.323697177713364, 0.323427130398775, 0.3231601360813363, 0.3228961512807629, 0.3226351333118424, 0.3223770402680169, 0.3221218310050075, 0.32186946512441833, 0.32161990295720944, 0.3213731055470156, 0.3211290346334589, 0.3208876526357309, 0.3206489226367008, 0.3204128083676644, 0.32017927419368386, 0.31994828509941137, 0.31971980667534444, 0.3194938051045565, 0.31927024714998203, 0.3190491001422826, 0.3188303319682166, 0.318613911059373, 0.31839980638114507, 0.31818798742188653, 0.3179784241822574, 0.31777108716478464, 0.3175659473636367, 0.31736297625458176, 0.31716214578509494, 0.31696342836460034, 0.3167667968548706, 0.31657222456061196, 0.3163796852202669, 0.31618915299704187, 0.3160006024701635, 0.31581400862636083, 0.31562934685157334, 0.3154465929228861, 0.3152657230006879, 0.31508671362104623, 0.31490954168828833, 0.3147341844677821, 0.314560619578903, 0.31438882498817816, 0.31421877900259165, 0.3140504602630415, 0.31388384773794004, 0.3137189207169564, 0.3135556588049004, 0.31339404191574344, 0.3132340502667732, 0.3130756643728738, 0.3129188650409324, 0.31276363336436863, 0.31260995071779196, 0.3124577987517837, 0.3123071593878017, 0.31215801481320166, 0.3120103474763702, 0.31186414008196767, 0.3117193755862778, 0.3115760371926633, 0.3114341083471214, 0.3112935727339377, 0.31115441427143187, 0.31101661710779255, 0.31088016561700027, 0.3107450443948356, 0.31061123825497083, 0.3104787322251436, 0.3103475115434097, 0.3102175616544729, 0.3100888682060923, 0.30996141704556407, 0.3098351942162766, 0.30971018595433825, 0.30958637868527583, 0.30946375902080203, 0.3093423137556501, 0.30922202986447483, 0.30910289449881734, 0.3089848949841328, 0.3088680188168784, 0.3087522536616623, 0.3086375873484493, 0.3085240078698237, 0.3084115033783072, 0.3083000621837304, 0.3081896727506569, 0.30808032369585814, 0.3079720037858388, 0.30786470193441107, 0.3077584072003161, 0.30765310878489255, 0.3075487960297895, 0.3074454584147255, 0.3073430855552891, 0.30724166720078394, 0.307141193232113, 0.30704165365970526, 0.30694303862148037, 0.3068453383808528, 0.3067485433247733, 0.30665264396180714, 0.30655763092024846, 0.30646349494626973, 0.30637022690210564, 0.3062778177642705, 0.3061862586218085, 0.30609554067457634, 0.30600565523155765, 0.30591659370920704, 0.30582834762982647, 0.30574090861996867, 0.3056542684088718, 0.3055684188269208, 0.30548335180413766, 0.3053990593686979, 0.30531553364547404, 0.30523276685460576, 0.3051507513100945, 0.30506947941842305, 0.3049889436772011, 0.30490913667383257, 0.304830051084208, 0.30475167967141936, 0.3046740152844969, 0.3045970508571686, 0.3045207794066412, 0.30444519403240156, 0.30437028791503995, 0.3042960543150924, 0.30422248657190337, 0.30414957810250814, 0.3040773224005338, 0.30400571303511936, 0.30393474364985323, 0.3038644079617301, 0.30379469976012374, 0.3037256129057784, 0.30365714132981625, 0.3035892790327615, 0.3035220200835812, 0.303455358618741, 0.30338928884127786, 0.3033238050198864, 0.3032589014880219, 0.30319457264301664, 0.3031308129452113, 0.30306761691710077, 0.3030049791424932, 0.3029428942656831, 0.30288135699063734, 0.3028203620801953, 0.30275990435528016, 0.30269997869412474, 0.3026405800315082, 0.3025817033580056, 0.30252334371924927, 0.30246549621520197, 0.3024081559994413, 0.30235131827845546, 0.30229497831095015, 0.30223913140716663, 0.3021837729282093, 0.3021288982853856, 0.30207450293955423, 0.30202058240048507, 0.3019671322262277, 0.3019141480224905, 0.3018616254420293, 0.3018095601840447, 0.3017579479935893, 0.30170678466098366, 0.30165606602124123, 0.301605787953502, 0.30155594638047434, 0.3015065372678861, 0.30145755662394336, 0.30140900049879715, 0.3013608649840186, 0.30131314621208194, 0.30126584035585485, 0.3012189436280961, 0.30117245228096196, 0.30112636260551845, 0.3010806709312614, 0.3010353736256437, 0.30099046709360905, 0.3009459477771331, 0.30090181215477096, 0.3008580567412108, 0.3008146780868352, 0.30077167277728767, 0.30072903743304596, 0.30068676870900135, 0.3006448632940444, 0.3006033179106558, 0.3005621293145042, 0.3005212942940487, 0.3004808096701479, 0.30044067229567345, 0.3004008790551305, 0.3003614268642823, 0.30032231266978043, 0.3002835334488007, 0.30024508620868356, 0.3002069679865798, 0.3001691758491013, 0.3001317068919762, 0.3000945582397097, 0.30005772704524897, 0.3000212104896521, 0.29998500578176346, 0.2999491101578914, 0.2999135208814918, 0.29987823524285573, 0.29984325055880073, 0.2998085641723669, 0.2997741734525172, 0.2997400757938416, 0.29970626861626465, 0.29967274936475846, 0.29963951550905815, 0.2996065645433817, 0.2995738939861539, 0.2995415013797333, 0.299509384290143, 0.29947754030680596, 0.29944596704228194, 0.29941466213201, 0.299383623234053, 0.29935284802884615, 0.29932233421894827, 0.2992920795287974, 0.29926208170446816, 0.2992323385134339, 0.29920284774433026, 0.2991736072067234, 0.2991446147308802, 0.299115868167542, 0.29908736538770064, 0.29905910428237814, 0.29903108276240903, 0.29900329875822496, 0.2989757502196427, 0.29894843511565455, 0.29892135143422155, 0.29889449718206923, 0.2988678703844862, 0.2988414690851248, 0.29881529134580476, 0.2987893352463193, 0.29876359888424314, 0.29873808037474414, 0.29871277785039557, 0.29868768946099233, 0.2986628133733686, 0.29863814777121783, 0.29861369085491585, 0.2985894408413442, 0.29856539596371817, 0.2985415544714151, 0.2985179146298054, 0.29849447472008606, 0.29847123303911516, 0.2984481878992499, 0.29842533762818524, 0.29840268056879515, 0.2983802150789759, 0.298357939531491, 0.2983358523138179, 0.29831395182799714, 0.2982922364904825, 0.29827070473199385, 0.2982493549973711, 0.29822818574543, 0.2982071954488199, 0.2981863825938835, 0.2981657456805171, 0.2981452832220343, 0.2981249937450293, 0.2981048757892437, 0.29808492790743363, 0.29806514866523903, 0.298045536641054, 0.2980260904258997, 0.29800680862329704, 0.29798768984914276, 0.29796873273158553, 0.29794993591090424, 0.29793129803938734, 0.2979128177812141, 0.2978944938123364, 0.2978763248203628, 0.29785830950444336, 0.29784044657515607, 0.2978227347543942, 0.29780517277525587, 0.2977877593819336, 0.29777049332960587, 0.2977533733843304, 0.2977363983229375, 0.29771956693292545, 0.2977028780123567, 0.2976863303697556, 0.29766992282400706, 0.2976536542042562, 0.29763752334980925, 0.29762152911003603, 0.29760567034427277, 0.29758994592172633, 0.29757435472137983, 0.29755889563189886, 0.2975435675515387, 0.29752836938805344, 0.2975133000586045, 0.29749835848967215, 0.2974835436169661, 0.29746885438533865, 0.2974542897486975, 0.2974398486699206, 0.29742553012077144, 0.2974113330818147, 0.2973972565423344, 0.297383299500251, 0.2973694609620409, 0.2973557399426563, 0.29734213546544547, 0.29732864656207497, 0.29731527227245147, 0.2973020116446454, 0.29728886373481483, 0.2972758276071303, 0.297262902333701, 0.2972500869945007, 0.29723738067729527]"
waveform_database_generator_version_1,LDA,0.2,0.8656752759541159,,
waveform_database_generator_version_1,QDA,0.2,0.8566391313758026,,
waveform_database_generator_version_1,DecisionTree,0.2,0.7888319746050068,,
waveform_database_generator_version_1,RandomForest,0.2,0.8534918115576078,,
waveform_database_generator_version_1,IWLS,0.25,0.8440541684299618,7.0,"[0.6931471805599453, 0.3976352086463278, 0.32787602712260683, 0.3017871129457131, 0.2961753723738583, 0.2958499876273424, 0.2958486477471858]"
waveform_database_generator_version_1,SGD,0.25,0.844650090251928,13.0,"[0.6931471805599453, 0.3074778111531159, 0.3007364445044273, 0.2994197810138353, 0.29907752754616396, 0.29897700847845154, 0.29894525938763084, 0.298934615422224, 0.2989308140448011, 0.29892935221955513, 0.29892874150469284, 0.29892846440028353, 0.2989283293542943]"
